-2.907479584062087619e-01,1.541487196386769565e+00,4.429085304881588692e-02,1.288479697647594291e+00,7.848477477142512537e-01,3.007200850948304471e-01,9.143137856140697295e-01,-4.953530300784673990e-02
8.126719786837670600e-01,7.967846707967475295e-01,3.863826319165841183e-01,-1.010533595665425111e+00,3.689067786881504163e-01,2.166323643053666093e+00,7.112523881286206828e-01,1.364300046290768120e-01
-1.046320919194967169e+00,1.177320151023564243e+00,6.371408567279581714e-01,1.504100828893184527e+00,5.695985194515579275e-01,-4.934878188800980170e-01,-1.079507133742221431e-01,1.775634471615193943e+00
8.739529841667181831e-01,-1.974528586115535944e+00,9.105591399619658022e-01,3.684888886860235302e-01,-4.753872376279478784e-01,5.924141640679593257e-01,1.514046883758039863e+00,-1.107995726740063969e+00
-2.205111470251404915e-01,1.111192140067684964e+00,1.329611828959518238e+00,2.206240934674727594e+00,7.821507291377041149e-01,-1.050322672561566417e+00,-1.447905678299064691e+00,-9.078216941746489188e-02
-4.894091178953300925e-01,-4.512186071973827151e-01,-1.301226683361619729e+00,1.127903171142448091e+00,2.449339983222026118e-01,5.732930323286618002e-01,-3.665905327381805967e-01,-1.226764011531409349e+00
3.172630366225063225e-01,-1.724626179499840539e+00,3.259707794791133484e-02,1.046595006220470692e-01,6.995803096526298503e-02,8.606375482315872794e-02,-7.941361393827395254e-01,-1.226472849593010922e-01
1.009298417463075470e+00,6.957654117523193182e-02,3.997845560297655365e-01,-5.745321099766615980e-01,-1.332831508054366010e+00,7.331198532117950972e-02,9.535818812931482480e-01,-5.178004229203684305e-01
5.472635460388118878e-01,-5.792048596208539957e-01,3.975753650248355087e-02,-6.631559230355639212e-01,-1.902722304257008779e-01,7.349913569075557929e-01,-2.514804629783378154e-01,1.637739591647052961e+00
-4.638860900824630096e-01,5.521024248916022170e-01,9.775863960106991879e-01,1.804290855155339934e-01,-4.088311945995906083e-01,6.362941620079881622e-01,5.809035005237059845e-01,-3.915303004381388008e-01
1.116325205280004340e+00,1.291306933543397539e+00,-1.081442912097868581e-01,-6.534968608343949548e-01,-2.228004122149893768e-02,4.336631287473402541e-01,6.757551120214875251e-01,-1.371618100661147477e-01
-1.027152943010866404e-01,-1.289028635953560542e+00,1.420246396287802471e+00,-7.355491536761533944e-02,-1.635534032996871501e+00,-1.123479423981123965e-01,-1.529989042838035829e+00,5.624405291637861737e-01
1.493996686502844007e+00,4.598117970035155988e-01,-2.439069154580780080e-02,-1.364768809629555379e+00,2.516789767686606005e+00,2.555525254427970516e+00,5.486019770580121691e-01,-1.512954717709870389e-01
-1.035843434238379324e+00,-1.083166771881055451e-01,7.809316168413921178e-01,2.124236952948668655e+00,-4.947331219388810819e-01,4.389458191579339030e-01,-7.969218414204259915e-01,5.980033259832668868e-01
3.389368892767314345e-01,1.403376470466437764e+00,6.169409121933965290e-01,7.804464269932248621e-01,-2.627974461879597490e-01,-1.938538919508145386e-01,-3.923238237505383141e-01,8.575976360097264939e-01
1.680598227125461586e-01,-2.067657478040147156e-01,9.740921920146264901e-01,9.627480277478840387e-01,1.292341026309342389e-01,-7.798688230327001092e-01,8.181304846399811703e-01,-1.330823282344629210e-01
1.802534886795339464e+00,-1.489066287935049693e-01,1.837635980305905581e-01,5.767736149071609475e-01,-1.005904298784925155e+00,9.422655235274800534e-01,1.155136754187727099e+00,-1.266013374783068191e+00
-1.578959358202930985e-01,-4.553999895047668861e-02,1.562924598559294109e+00,-4.829990159074777911e-01,-5.369843778262618494e-01,-7.045093257079825255e-01,-8.004184027022137604e-01,-2.169485695332682151e-01
1.014554347758279684e+00,6.858509700796481257e-01,-1.940274659705403471e+00,1.502546541138620295e+00,2.603551548402202598e-01,8.071429752346772624e-01,1.429687652850792245e+00,1.616115435407407208e+00
1.377076929426103158e+00,2.503729234067132992e-01,-7.365490823936587939e-01,-2.464788820999908731e-02,6.285460869395051997e-01,1.721695215770798759e+00,1.114046247633798226e+00,-6.695524125002676463e-01
-3.218275260726704001e-01,-4.911068299521870184e-02,6.349060791807078497e-01,-1.433125171805068154e+00,1.674830584765417907e+00,3.210064485019535896e-01,-1.664368196330546779e+00,-1.684140632213758426e+00
5.656902670777040898e-01,1.283916195084276790e+00,5.421955078197855382e-01,1.179655879470481672e+00,7.298914211515142858e-01,1.297212498537379410e+00,1.124027553520664080e+00,3.020555496973767115e-02
-1.802210429723134055e+00,-2.884876535949490450e-01,8.652602939097147061e-01,-1.843648811385349751e+00,3.311410522894413067e+00,1.238680503167824742e+00,-6.403579672571853287e-02,-8.167942795438158932e-01
1.354978414372865592e+00,-1.141851547260763322e+00,-6.324979794795215771e-01,-1.068684974757548423e+00,-8.037816496400457256e-02,-1.379615660847554881e-01,2.152796370821215444e+00,-4.728087263078523117e-01
7.966612953871929359e-02,-2.289732171685202822e+00,-6.000074402435595644e-01,1.332369525007706113e+00,2.339006611835175165e-01,-9.684589075360239274e-01,-6.919894865466764688e-01,3.545216014615147349e-01
3.321461771717105216e-01,5.925576403872084841e-01,2.011480419894074168e-01,1.557065542092791743e-01,2.439016444455158528e+00,4.814738519223304980e-02,-2.467602498373295816e+00,3.813352263762374017e-01
-8.278369362552441268e-01,9.313608155920356790e-02,-2.496018980715899727e-01,3.707404605763940375e-01,-1.272515109646269016e+00,2.237461090261410046e+00,-3.800091189443292605e-01,7.573903576929490455e-01
1.197046790067893163e+00,6.503710307918325606e-01,1.012286563826725772e+00,6.456226455946675324e-01,-1.079064298899444996e+00,-1.729621783629213372e+00,1.574304788106215103e+00,-6.105278755112906186e-01
1.296735360769352141e+00,1.066831771210327240e+00,1.027275020708667413e-01,-1.617325435785368359e+00,1.762113158011216485e-01,-1.286674390515501809e+00,1.394443588787839472e+00,-8.237418710163642022e-01
2.128725687356498586e+00,1.002465915518304107e-01,1.155347092917212715e+00,3.778346467828673227e-01,-7.055820685574480666e-02,6.522162977273083806e-01,3.865253554773247502e-01,5.980790934667508107e-01
-1.364853501649681444e+00,1.210491911347446159e+00,-8.117202467362557572e-01,9.511292786919898212e-01,-7.562998477792269580e-02,1.759340023225836713e+00,-8.944128700818669842e-01,-2.930870785899117315e-01
1.076173348357280846e+00,1.475071110781443373e+00,-6.103042779330070111e-01,6.500755546601393320e-01,-1.642022167720638359e+00,1.093307677097883124e+00,2.090256737449070812e+00,-1.022916581701520888e+00
1.315396806330379365e+00,-1.936568707987921800e-01,-6.483419298308182865e-01,-5.731943513603479090e-01,1.714998257240865520e+00,1.700586712320820426e-01,-6.484519296782471631e-01,-7.676918260940120975e-01
1.760598219167808676e+00,3.927129418627385293e-01,1.513969457151390419e+00,1.598482862135529814e+00,-8.806809396831108971e-01,-1.191106770255821123e+00,4.461574744078111721e-01,-8.341547670372345680e-01
5.641229695027317748e-01,-6.196572971846708855e-01,1.113398921402612984e+00,-5.970957934675958922e-01,6.896155850871189541e-01,1.006107585357493450e+00,-3.544306515808058611e-02,9.119380514646264757e-01
6.370611849814268313e-01,-1.267384571304692065e+00,-8.741053771214093437e-01,7.902699387975788969e-01,-6.794072416276142334e-01,1.013947999608103556e-01,6.599550919846269847e-01,-1.581045627898788553e+00
1.821228614217420105e+00,-1.365212278236340504e+00,-5.113733917511346094e-01,-5.064912215554175923e-01,1.068770319054985762e+00,-1.365866560736246793e+00,-2.535845905129516242e-01,-7.397064452610901952e-02
-5.092339592267352000e-01,-5.010742482952762478e-01,-1.149329190865643113e+00,1.232232423619639694e-01,-1.451443296583724944e-02,1.055091881166453638e-01,7.872287495542483748e-01,-4.293076151380010863e-01
2.353496316739863037e+00,-2.862245972588920440e-01,6.891241184456878277e-02,3.156858811018740246e-02,-9.855615288333320623e-02,4.693494845569394225e-01,-3.728812420463843424e-01,-1.671914495755034480e+00
-9.002610335979513989e-01,-2.140580440307056076e+00,-7.395856005256067345e-01,1.700934150063477535e-01,-9.626737360974622071e-01,-1.169537679713390232e-01,-1.342614323727529202e+00,1.481671076677541499e-01
1.510443213066360757e+00,1.099943163140457258e+00,2.441610126191603169e-01,-1.472722817272103191e+00,-4.236307647272846144e-01,2.955548907443770745e-01,-1.443714482671909938e+00,-3.902062788222401823e-01
-2.270832214919933367e+00,-6.633174412593686453e-01,7.824852474255390433e-01,4.398795465006486438e-01,1.138954425098679168e+00,-8.678318324042084697e-01,8.021815164226233641e-01,-1.632470337663604332e-01
5.882918532207024320e-01,-1.530125920939230166e+00,-7.442799912587694244e-02,1.817865082431589785e-01,-3.287974670591056747e-01,-1.241013395117894991e+00,6.599980817197415028e-01,-1.410067166471050015e+00
-3.182959827242264339e+00,-9.631231305133799436e-01,3.693521995193430607e-01,-8.043660857900789551e-01,1.162548603779540723e+00,-2.425986429878003836e+00,1.474876918635164902e+00,1.464417963842851167e+00
8.433843638599038128e-02,1.706374484091260690e+00,7.206742848122306144e-01,-8.817359912588258464e-01,-1.342738663424746237e-01,1.272187086803205358e-01,-6.761919819108556107e-01,-9.131329571827068170e-01
3.822322957255259168e-01,1.526397740793502544e+00,-4.128136297769632868e-01,-1.257598327783381320e-01,1.518389928168618341e-01,9.224905734026859205e-01,7.033816133233561363e-02,7.146920833699620390e-01
-4.079950805801553781e-01,-7.974699734831597331e-01,4.607361007903600369e-01,-1.373613280745724641e+00,-3.426150314702132715e-01,1.583184341315947707e-01,-1.490878339367642580e+00,7.378575596312315632e-01
-4.763836020984427155e-02,-2.980440429674827696e-01,9.320776316234100634e-01,-8.070936950130771503e-01,-1.126592834640002927e+00,-2.412923370441613091e-01,1.343543830078867130e+00,2.012065745713229159e+00
6.387160924556485320e-01,3.745221265032222524e-01,1.841116770133857328e+00,-5.709132036202216876e-01,-4.565756772887814008e-01,-5.201448509919465168e-01,-1.221073881235900327e+00,2.412477707079898892e-01
7.035395007647274324e-02,-7.012420144734718974e-01,-1.224193029696600377e+00,-1.822870585168605007e-01,-9.827897324668115608e-01,-8.174954149048359042e-01,1.057631393978832046e-01,-2.981800243776415726e-01
-1.596362135083223999e+00,8.161226992533621161e-01,8.546995958443390773e-01,-1.605738484076328909e+00,-3.804476228010540417e-01,1.405039123740713825e+00,-5.111609267024177505e-01,-3.019885098903941634e-01
-6.313916483152357539e-01,2.141918643673512701e-02,6.426976211136885275e-02,-1.274994230438593279e+00,-1.136972213560878853e+00,4.042683241788213450e-02,-9.478799421054431296e-01,-1.976033767952604103e+00
-1.336148688661568329e+00,8.518418832598101398e-01,-1.559126980491780112e-01,1.695237103529632972e+00,-1.483843531041972641e+00,7.285463721737844844e-01,-7.406147861091193496e-01,-4.793893886562142215e-01
-5.303266556240605611e-01,-1.019455285380248544e+00,-1.215338885535477198e+00,-3.418148624288623316e-01,5.212998955328689288e-01,-6.844456020733601376e-01,7.318409772107198341e-01,6.454884262694292607e-01
-1.584689384827044079e-01,-2.080056379673522748e-02,5.079628093230469377e-01,-4.979818264538753980e-01,-1.874807744069474369e+00,-1.049752414207490991e+00,1.878845516284154138e-01,9.558751897072590431e-01
-1.510540152779029366e-01,3.815453523465837105e-01,-1.760647524204791703e-01,5.248702591255275385e-01,-4.331939823004973822e-01,-5.019572289666291987e-01,1.129361186670615025e+00,3.230659508091568433e-01
-1.002864018630625492e-01,-2.651089729247516416e-02,2.350687923429199411e-01,7.201539072750824666e-02,4.456933057220870825e-02,5.626480956483476126e-01,-1.032580180564358852e+00,8.790011184851859172e-01
1.852125913630934262e+00,-6.549687150662889534e-01,8.170720215758590088e-01,6.418789779694424880e-01,8.812108805223248797e-01,-1.259555140124302142e+00,3.332403890323761830e-01,-1.186561292439834547e+00
8.795582364607511527e-01,9.810442868259591220e-01,-7.272199276519291100e-01,-1.498985785547920724e+00,-1.061617633081240575e+00,-1.053616001703523875e+00,1.622682195089987012e+00,3.180921441831049412e-01
6.542718562582433561e-01,4.807166822142171503e-01,-1.032201297993859956e+00,2.508560557240426814e-01,2.475218096238501753e-01,-1.000466649164365007e+00,1.340796210705788249e+00,-1.914289667081986002e+00
-1.250156452050719437e-02,2.519385996387451532e-01,3.436536202117182384e-03,1.510390880867410607e-02,7.108583740318474842e-01,1.554903588867451392e+00,4.597317056214789144e-01,-5.578412397484057150e-01
9.183599434077819312e-01,-5.113629340465065676e-01,-3.614219643914232671e-01,-4.653513779532042483e-01,-3.760318270858864498e-01,-1.566335431205973627e+00,8.024891037318284681e-01,3.020563142809718382e+00
-2.384103775346496368e-01,-5.528315820829769051e-02,-8.659815852377906742e-01,1.897896832652316568e-01,2.127242823534442051e-01,-9.336152747432147070e-01,-1.003157460062756301e-01,-1.781434448464642994e-01
-1.276292167979693915e+00,-1.442015376499183654e+00,5.176988785884395483e-01,1.018278330272900822e+00,4.015367592440083344e-01,-8.483339602415349567e-01,1.058051201344566872e+00,8.182057071447513819e-01
3.157473844542094676e-01,-4.575039498720915865e-01,1.273857558530374412e+00,6.642075136628228238e-01,8.194871809417217934e-01,-4.760071190736507307e-01,-4.056422116541011924e-01,-1.980221127734091757e+00
-1.392827214529420266e+00,-7.239421355105680744e-01,-5.422272088865789375e-01,-5.709928335828785839e-02,1.373741072458038170e-01,-3.172350951817452525e-01,-6.642716573258466983e-02,5.956295457176180586e-01
1.679489400795070031e-01,2.291052842514861076e+00,3.701112776218459799e-01,2.275945561700098541e+00,2.320239950775401239e-01,1.192858042598445634e+00,2.275239463885940158e-02,-1.743657586710736229e+00
9.462150034958768385e-01,8.178448394610280392e-01,5.682805150774601355e-01,-5.286338857993486129e-02,-7.942247183020296752e-01,4.803110273587168355e-01,2.891582204824048041e-01,-1.112007729466898825e-01
1.396877509329473299e-01,1.172801449276101637e+00,2.350575180788400331e+00,8.994543375442696220e-01,-7.713029880677646499e-01,2.182753284782422854e-03,-2.615680173245494289e-01,6.709919348827079189e-01
-1.177899345475526438e+00,1.274158126536491187e+00,-9.563324390381210405e-01,2.794649772407631905e-01,-7.338241137204358777e-01,-6.492818682201563218e-01,-4.481743577111539367e-01,-5.239547442028803514e-01
1.479363206342416914e+00,6.392368313956464654e-01,-1.887131524538868454e+00,-5.917931741978396110e-01,1.123257638303826189e+00,1.119937491152905640e+00,7.270345663554366178e-01,1.471426787195567465e-01
-4.393068455141044271e-01,8.608777017260726971e-02,2.079659332362369939e-01,-1.406615028568100334e-01,6.763049589595407918e-01,3.133469243136662308e-01,-6.328961180442527201e-01,2.608603472136969414e-01
-6.716672424084363380e-01,-8.091982468555981578e-01,-1.091076038064910714e+00,-1.476397410786438380e+00,3.231115135194917998e-01,4.818017018507657345e-02,-1.049549142165194571e+00,2.404053483853533013e+00
2.712515303085652474e-01,-1.944674266436717591e+00,2.309236807742442166e-01,1.009312548098049156e+00,-5.083517313142119631e-01,1.340454064129047662e+00,1.298096263468646316e-01,8.655923717270143092e-01
2.847758419316156475e-01,-6.287118002871378009e-01,-2.882278795549105821e-01,-1.725381681291589864e+00,5.843950475525723220e-01,-1.039779373964376585e+00,-5.341345444131564424e-01,1.386330499533368066e-01
-2.803940117307159863e-01,2.548505216242529681e+00,-1.739032058100711819e-01,1.043673998888118709e-01,-1.192853285937518631e-01,-1.456164121201541095e-01,6.303432296896940290e-01,-1.885037011828623266e+00
1.078201212914480678e+00,1.806226125248852924e-03,7.440407920093189409e-01,1.784526210099164123e+00,1.353590702627237796e+00,-1.225211749601395228e+00,9.143341541022552699e-01,1.528841082297871079e+00
-2.295185335440621394e-02,-3.804917553135601649e-01,-4.100585707909618072e-01,1.031596100822854023e+00,1.375009187169936808e+00,6.772838413489222775e-01,1.760455039730760840e-01,8.670060593908546220e-01
8.393950905605725987e-01,-1.142213995173471552e+00,-1.093598405545749830e-01,1.174915710762879817e+00,1.315937567736725544e+00,1.232015300114210454e+00,-1.154211173839034155e+00,-2.349599079565630078e+00
2.221261885821344428e+00,-5.904803195009479533e-02,1.052920542733511988e+00,2.506143522989295325e-01,-1.528732123365056594e+00,-1.155641161334959088e+00,1.141153579016092046e+00,1.009221877072327134e+00
-5.416470807885417349e-01,1.063271070698204257e+00,2.072934741724404617e+00,6.670635236837445525e-01,-1.698608240847014617e-01,1.287961725944229086e+00,2.712428478170590962e-01,-2.087905081757502057e-01
-1.018534084280915547e-01,-8.636773945239806238e-02,9.533808371578399443e-01,1.096016128044296628e-01,-6.805767233360309199e-01,-3.097810101843520014e-01,8.082431324197290046e-01,1.444943951237554813e+00
8.917580897491267367e-01,-3.411114870128842957e-01,1.155172614089465366e+00,1.308051276473481961e+00,-7.268511332579120909e-02,2.631350438018058013e-01,-7.090423933085008290e-01,4.769797943281253172e-01
1.981300761770215524e-01,-4.272736998590390134e-01,-1.412481470603404787e+00,3.982287833780170927e-01,-1.087126514042757730e+00,3.081546533650778713e-02,-9.814760533154068822e-01,8.937606240966191606e-01
-5.745685774078178598e-01,1.959627599010408949e-01,4.021413847009144837e-01,2.371395826933541340e+00,1.642865409583969871e+00,4.193177644765829770e-01,-1.122346717598349475e+00,-3.670358122768422326e-01
-5.368619496959649989e-02,-1.560726872590383785e+00,2.930614187190609954e-01,-5.048462376792429707e-01,-1.150217143246781148e+00,5.093601109530468962e-01,2.305473420567963339e-01,-1.002427008249860085e+00
2.188785172917592448e+00,6.212276471406078526e-01,-1.316480280474203179e-01,1.006925319994303125e+00,2.856687850039889565e+00,3.028274243505766350e-01,7.318240143813700138e-01,1.104245556704405606e+00
2.209921768689750987e-01,1.176062428793459985e-01,-6.566325282020506471e-01,6.454572882582795268e-01,1.751075352590056422e+00,-1.820130694867438059e+00,1.057700676467854782e-02,-1.469007810623270127e-01
-1.579767312043196259e-01,-1.375885186721682807e+00,-1.260820880762298257e+00,2.248123163128107893e-01,-1.432826188820159441e+00,1.513884887931085332e+00,-6.715494989134469517e-01,2.243437861711105263e+00
-2.240686226873829234e-01,2.062615198773542602e+00,1.033472674786300116e+00,-3.471925275197664806e-01,3.654861403058936031e-01,3.526730353853724798e-01,-8.386818718434554398e-01,2.147065482621003163e+00
2.250226723675453344e-01,1.809554533540056187e-01,-9.619523696038621008e-01,-1.789894326233442412e-01,1.909076895975261534e+00,5.142873261466905932e-01,7.988281609633043345e-01,-6.575772904662497975e-01
3.517781666775334770e-01,-8.525183226926514868e-01,7.281622173416232302e-01,1.031625745883881562e+00,6.062327445410852222e-01,-1.886091880932026843e+00,-5.688154550721283842e-01,-1.255886670716188647e+00
-2.170759416930485020e-01,1.579871684020238920e+00,-1.032626139384763553e+00,-1.374454397689304885e+00,-3.606986868123854273e-01,1.119903288265356123e+00,-4.165818078899325427e-01,2.373002201415953749e+00
-2.863718388027692296e-01,2.165897276855202058e-01,-8.518775832135228043e-01,3.404917287775287016e-01,3.569370590637754304e-01,-3.024516094952814371e-01,1.734630256383244307e+00,3.614793004716102542e-01
1.165801423035486062e+00,-7.784000358066093250e-01,-1.353873156062089356e+00,-7.845233772723337884e-01,-1.560745256089101085e+00,6.781317019863790652e-01,5.463068051002314407e-01,2.656119698835043286e-01
-7.311121537873722653e-01,5.976824558935991266e-02,-3.980437485084055149e-01,-9.469129922771118979e-01,6.756789145375440286e-01,4.356020723319034005e-01,-2.919673115145166586e-01,-5.246365963288604495e-02
4.907658448564763964e-01,6.730671492957088775e-01,-6.941081897489039809e-01,-1.423009110039738401e+00,-2.189495557635922296e+00,5.516488210213028598e-01,-1.113801781390158840e+00,4.171399769750580022e-01
-3.289375632761060708e-01,-1.084263641259352484e+00,-1.155280609502567918e-01,-1.383876565611826814e+00,-9.794256653421079539e-01,-1.334732934628268364e+00,2.742533992785571306e-01,1.048537361324603234e-01
9.855440145262881479e-01,2.477172760669441032e-01,9.161323127196237259e-02,5.232051922974868818e-02,-2.292964306453438572e-01,1.316659326753077952e+00,-1.428845980166876917e+00,3.918395357753578501e-01
2.446341961054216141e-01,4.088467541987729215e-01,1.126732121493781325e+00,-2.903326168857350287e-01,-1.975655227498210209e+00,-1.757156591522570643e+00,1.210933692845038295e-01,1.019343913815917047e+00
-6.340731698011139450e-01,8.146006300759577323e-01,-5.241840318291387524e-01,-1.293981863581843417e-01,-1.362244758280058310e+00,1.562524711911594366e+00,3.496907982914313484e-01,9.094794691362507733e-01
-2.852437638540565867e-01,3.399627732356795828e-01,-1.150104828456069761e+00,-1.119447249258307187e+00,1.192373277860165226e+00,-1.705053663174315837e+00,1.952974564417505471e-02,-2.727189417160645668e+00
-1.059809602897086700e+00,2.009503340111864045e+00,9.781259503285959500e-01,-5.229646613008634981e-01,7.488859348686154327e-01,2.280653644759969900e+00,1.295907284202943766e+00,-1.350278592584543302e+00
1.707251680950229167e-01,1.877487796924396601e+00,1.715118384576412580e-02,7.593914758193776038e-01,1.359962483908467856e+00,1.248448066776399967e+00,-2.726418065784907085e+00,1.700975611434698553e+00
6.853139394845377819e-01,-2.075574000806064578e+00,-5.148863931240630354e-01,5.292889050526645711e-01,-1.778265547062747087e+00,1.487421832061482263e+00,1.365171078801125315e+00,-4.135598579570686217e-01
6.305406934077621983e-01,9.690704628875187465e-01,-2.439802921727410034e-01,5.459751609912316672e-01,-1.264057562816270019e+00,8.446530797153204428e-01,2.659643267914117093e+00,-8.315201013918965822e-02
-4.415002016841251820e-01,8.434853816491943990e-01,-8.783883666093207643e-02,-2.399309326915306240e-01,3.541376158267743324e-01,1.621052010767279894e+00,-1.224878107592896059e+00,-1.277886923962275878e-01
-3.917565094704657525e-01,-8.034623302628453034e-01,-6.808314644631064949e-01,-4.217949001680748045e-01,-1.940737678746849992e+00,-6.425323270874018222e-01,-1.097168028628135339e+00,-1.402015578575930954e+00
-4.901889690073893413e-02,-6.282887128153027412e-01,4.595824229637099356e-01,9.476287998770531462e-02,4.429739466325921526e-01,-2.652702831675516904e-01,7.611629975153992589e-02,1.692433556532932482e+00
4.801927048807384524e-01,-1.731455218470051349e+00,-1.113471620921844041e+00,5.357638433282073676e-01,-1.615379074686444705e+00,-4.791676923752433703e-01,1.264224556489127904e+00,9.901672476295229064e-01
-1.653196019897826274e-01,1.776713208531883192e-01,1.215021574484210332e+00,-4.144062179790996003e-01,-1.660640811362163127e+00,-1.158933341655510985e+00,-2.439472727290669662e-01,-7.106308557859425390e-01
2.587509913549510543e-01,2.152189273004493364e-01,-1.214040056214016783e+00,-5.234363165375348625e-01,-1.434999468892865226e-01,6.531507523816225680e-01,-4.899799468525907198e-01,-3.812146599813747150e-01
2.051709380006400352e+00,-1.172070009534917689e+00,6.418360706597949772e-01,2.449603350027864224e+00,-1.319513240527538711e+00,-1.002876694977089311e+00,1.839145718096196314e+00,-1.402312994306172067e+00
5.270848627773805362e-01,4.235813143716398166e-01,4.556318768399431063e-02,1.666738701601525041e-01,2.555491317459990808e-01,-1.320077786972945755e-01,-1.571852769671568284e+00,-1.045128674824097326e+00
1.026401266236738108e+00,8.611015155958281486e-01,-3.490505827181914489e-01,6.578889397572139641e-01,-1.471201835001734626e+00,2.657449725726835243e+00,-3.118668435564763697e-01,1.010905122653665167e+00
-1.690898053059135542e+00,5.100891862396360610e-01,7.154349442797502956e-01,7.446872835772329162e-03,2.115037437868188430e+00,8.429618865336357958e-01,4.975388592618974065e-02,-2.167001470570412369e+00
8.741462877246434227e-01,1.101267826805117922e+00,-3.925530581755851678e-01,-1.397534380709495871e-01,8.472254728108671862e-02,5.799839215371705992e-01,1.117704829342850426e-01,1.368081245418642400e+00
-6.833876856851880399e-01,8.126884025573452019e-01,-1.051182371508825542e+00,1.107506287566593750e+00,-8.640573114353043982e-01,6.828023846505802963e-01,6.336382812076216675e-01,6.947906701644891436e-01
-2.849780122283664507e+00,3.827371552098881580e-01,9.825829655358110370e-01,1.312454036112870592e-01,1.988412250321604846e+00,-5.184261558362061040e-01,1.619329745538320653e+00,-1.845079767744041366e+00
6.464683609269921138e-01,-1.277578282228620354e+00,2.251478642321476653e-01,9.227565556880899106e-03,-1.069869111774712112e+00,5.496412916591518760e-01,-1.816388340665854528e+00,-2.742525873642081558e-01
5.979660934986956722e-01,-1.637235935300699330e+00,6.157069715751224415e-01,-5.533564846636233048e-01,4.764040753319113142e-01,1.313632357858693034e+00,-1.348951831587557493e+00,-6.037137854742353760e-01
1.550309149568093403e+00,1.927158287007383564e+00,1.718271507146160282e+00,7.198480142154127792e-01,1.314401424765098803e+00,-1.590283794486617275e+00,-2.094887721566849326e+00,1.107094361133190041e+00
-1.566461501766526487e-01,1.004243304860518826e+00,-7.839757342318078859e-01,-1.064751681786862969e+00,7.076138202976315350e-01,5.503912793821467142e-01,1.400405135090700970e+00,6.979968967731429164e-01
7.243565971587302421e-01,-2.373026356097442946e+00,6.945465343575214501e-01,7.930724076792103894e-01,1.257256719966919123e+00,1.559387714486611287e+00,-1.795555125332095325e-01,4.463720246993722607e-01
6.392823387521121559e-01,9.922327222218425558e-01,4.333799640309490275e-01,-5.615299599238859907e-01,3.361869289612809952e-01,7.127342274621900620e-02,3.823851224623355249e-01,-7.526894527294869519e-01
6.272223916015469136e-01,8.268982679570511252e-01,-2.465241552491390931e-01,2.332932231112824217e-01,-1.714539312170339780e-01,5.438732584526435598e-01,-7.685661382723982804e-01,-7.957427662617786446e-01
